"","Year","Month","Day","Hour","temp","relh","wd","ws","visibility","station","date","tempc","YearName","Month_Name","AQI","RawConc"
"19014",2019,3,9,12,"69.8",26.43,350,13,6.21,"OKBK",2019-03-09 12:00:00,69.8,"2019","March",64,14
"19015",2019,3,9,13,"69.8",26.43,350,13,6.21,"OKBK",2019-03-09 13:00:00,69.8,"2019","March",63,18
"19016",2019,3,9,14,"69.8",28.39,350,12,6.21,"OKBK",2019-03-09 14:00:00,69.8,"2019","March",62,17
"19017",2019,3,9,15,"68",28.11,340,11,6.21,"OKBK",2019-03-09 15:00:00,68,"2019","March",67,22
"19018",2019,3,9,16,"66.2",32.14,350,6,6.21,"OKBK",2019-03-09 16:00:00,66.2,"2019","March",70,23
"19019",2019,3,9,17,"66.2",32.14,360,9,6.21,"OKBK",2019-03-09 17:00:00,66.2,"2019","March",68,19
"19020",2019,3,9,18,"64.4",36.74,360,5,6.21,"OKBK",2019-03-09 18:00:00,64.4,"2019","March",59,12
"19021",2019,3,9,19,"62.6",42,350,5,6.21,"OKBK",2019-03-09 19:00:00,62.6,"2019","March",60,17
"19022",2019,3,9,20,"53.6",54.07,270,5,6.21,"OKBK",2019-03-09 20:00:00,53.6,"2019","March",60,16
"19023",2019,3,9,21,"51.8",53.81,260,3,6.21,"OKBK",2019-03-09 21:00:00,51.8,"2019","March",66,22
"19024",2019,3,9,22,"51.8",57.77,250,3,6.21,"OKBK",2019-03-09 22:00:00,51.8,"2019","March",66,19
"19025",2019,3,9,23,"51.8",57.77,0,0,6.21,"OKBK",2019-03-09 23:00:00,51.8,"2019","March",75,28
"19026",2019,3,10,0,"50",61.76,260,4,6.21,"OKBK",2019-03-10 00:00:00,50,"2019","March",76,25
"19027",2019,3,10,1,"50",57.52,280,3,6.21,"OKBK",2019-03-10 01:00:00,50,"2019","March",87,34
"19028",2019,3,10,2,"50",57.52,300,3,6.21,"OKBK",2019-03-10 02:00:00,50,"2019","March",NA,NA
"19029",2019,3,10,3,"50",57.52,0,0,6.21,"OKBK",2019-03-10 03:00:00,50,"2019","March",92,34
"19030",2019,3,10,3,"50",57.52,0,0,6.21,"OKBK",2019-03-10 03:00:00,50,"2019","March",87,27
"19031",2019,3,10,4,"51.8",57.77,0,0,6.21,"OKBK",2019-03-10 04:00:00,51.8,"2019","March",85,27
"19032",2019,3,10,5,"59",44.47,300,6,6.21,"OKBK",2019-03-10 05:00:00,59,"2019","March",78,22
"19033",2019,3,10,6,"62.6",42,330,8,6.21,"OKBK",2019-03-10 06:00:00,62.6,"2019","March",72,19
"19034",2019,3,10,7,"68",32.43,340,7,6.21,"OKBK",2019-03-10 07:00:00,68,"2019","March",73,23
"19035",2019,3,10,8,"69.8",30.49,350,11,6.21,"OKBK",2019-03-10 08:00:00,69.8,"2019","March",74,23
"19036",2019,3,10,9,"71.6",28.68,360,11,6.21,"OKBK",2019-03-10 09:00:00,71.6,"2019","March",76,26
"19037",2019,3,10,10,"73.4",25.13,10,8,6.21,"OKBK",2019-03-10 10:00:00,73.4,"2019","March",77,25
"19038",2019,3,10,11,"73.4",23.39,350,7,6.21,"OKBK",2019-03-10 11:00:00,73.4,"2019","March",71,18
"19039",2019,3,10,12,"75.2",20.49,10,10,6.21,"OKBK",2019-03-10 12:00:00,75.2,"2019","March",70,21
"19040",2019,3,10,13,"75.2",19.05,340,8,6.21,"OKBK",2019-03-10 13:00:00,75.2,"2019","March",62,14
"19041",2019,3,10,14,"75.2",17.7,360,8,6.21,"OKBK",2019-03-10 14:00:00,75.2,"2019","March",65,20
"19042",2019,3,10,15,"71.6",18.55,320,6,6.21,"OKBK",2019-03-10 15:00:00,71.6,"2019","March",63,17
"19043",2019,3,10,16,"68",22.59,320,5,6.21,"OKBK",2019-03-10 16:00:00,68,"2019","March",63,18
"19044",2019,3,10,17,"62.6",27.27,310,3,6.21,"OKBK",2019-03-10 17:00:00,62.6,"2019","March",65,20
"19045",2019,3,10,18,"57.2",38.26,140,6,6.21,"OKBK",2019-03-10 18:00:00,57.2,"2019","March",64,18
"19046",2019,3,10,19,"57.2",50.91,180,7,6.21,"OKBK",2019-03-10 19:00:00,57.2,"2019","March",58,12
"19047",2019,3,10,20,"57.2",54.6,180,7,6.21,"OKBK",2019-03-10 20:00:00,57.2,"2019","March",65,22
"19048",2019,3,10,21,"53.6",62.23,180,6,6.21,"OKBK",2019-03-10 21:00:00,53.6,"2019","March",65,19
"19049",2019,3,10,22,"51.8",66.48,180,3,6.21,"OKBK",2019-03-10 22:00:00,51.8,"2019","March",73,26
"19050",2019,3,10,23,"51.8",66.48,0,0,6.21,"OKBK",2019-03-10 23:00:00,51.8,"2019","March",91,40
"19051",2019,3,11,0,"51.8",66.48,140,3,6.21,"OKBK",2019-03-11 00:00:00,51.8,"2019","March",112,49
"19052",2019,3,11,1,"48.2",70.88,170,6,6.21,"OKBK",2019-03-11 01:00:00,48.2,"2019","March",121,47
"19053",2019,3,11,2,"46.4",75.84,200,3,6.21,"OKBK",2019-03-11 02:00:00,46.4,"2019","March",108,33
"19054",2019,3,11,3,"44.6",87.09,190,5,6.21,"OKBK",2019-03-11 03:00:00,44.6,"2019","March",99,32
"19055",2019,3,11,4,"50",76.18,180,3,6.21,"OKBK",2019-03-11 04:00:00,50,"2019","March",84,21
"19056",2019,3,11,5,"59",44.47,210,3,4.97,"OKBK",2019-03-11 05:00:00,59,"2019","March",95,38
"19057",2019,3,11,6,"66.2",32.14,240,3,4.97,"OKBK",2019-03-11 06:00:00,66.2,"2019","March",101,38
"19058",2019,3,11,7,"73.4",23.39,0,0,6.21,"OKBK",2019-03-11 07:00:00,73.4,"2019","March",108,41
"19059",2019,3,11,8,"75.2",19.05,210,6,6.21,"OKBK",2019-03-11 08:00:00,75.2,"2019","March",123,51
"19060",2019,3,11,9,"77",14.37,260,5,6.21,"OKBK",2019-03-11 09:00:00,77,"2019","March",129,49
"19061",2019,3,11,10,"80.6",11.83,260,5,6.21,"OKBK",2019-03-11 10:00:00,80.6,"2019","March",104,27
"19062",2019,3,11,11,"78.8",13.54,10,3,6.21,"OKBK",2019-03-11 11:00:00,78.8,"2019","March",96,30
"19063",2019,3,11,12,"78.8",15.71,80,4,6.21,"OKBK",2019-03-11 12:00:00,78.8,"2019","March",80,18
"19064",2019,3,11,NA,"77",16.67,60,9,6.21,"OKBK",NA,77,"2019","March",NA,NA
"19065",2019,3,11,14,"73.4",31.05,100,10,6.21,"OKBK",2019-03-11 14:00:00,73.4,"2019","March",64,15
"19066",2019,3,11,15,"71.6",33,90,7,6.21,"OKBK",2019-03-11 15:00:00,71.6,"2019","March",83,37
"19067",2019,3,11,16,"68",37.32,110,8,6.21,"OKBK",2019-03-11 16:00:00,68,"2019","March",76,21
"19068",2019,3,11,17,"64.4",34.22,150,7,6.21,"OKBK",2019-03-11 17:00:00,64.4,"2019","March",83,30
"19069",2019,3,11,18,"60.8",41.71,180,7,6.21,"OKBK",2019-03-11 18:00:00,60.8,"2019","March",78,23
"19070",2019,3,11,19,"60.8",44.76,140,4,6.21,"OKBK",2019-03-11 19:00:00,60.8,"2019","March",70,17
"19071",2019,3,11,20,"59",51.18,320,4,6.21,"OKBK",2019-03-11 20:00:00,59,"2019","March",68,19
"19072",2019,3,11,21,"53.6",62.23,230,3,6.21,"OKBK",2019-03-11 21:00:00,53.6,"2019","March",67,19
"19073",2019,3,11,22,"51.8",66.48,200,4,6.21,"OKBK",2019-03-11 22:00:00,51.8,"2019","March",67,20
"19074",2019,3,11,23,"51.8",66.48,170,4,6.21,"OKBK",2019-03-11 23:00:00,51.8,"2019","March",70,23
"19075",2019,3,12,0,"51.8",66.48,0,0,6.21,"OKBK",2019-03-12 00:00:00,51.8,"2019","March",75,26
"19076",2019,3,12,1,"51.8",66.48,0,0,6.21,"OKBK",2019-03-12 01:00:00,51.8,"2019","March",88,36
"19077",2019,3,12,2,"55.4",58.27,20,6,6.21,"OKBK",2019-03-12 02:00:00,55.4,"2019","March",83,25
"19078",2019,3,12,3,"57.2",62.69,20,6,6.21,"OKBK",2019-03-12 03:00:00,57.2,"2019","March",72,17
"19079",2019,3,12,4,"64.4",45.32,30,10,6.21,"OKBK",2019-03-12 04:00:00,64.4,"2019","March",79,29
"19080",2019,3,12,5,"68",40,30,10,6.21,"OKBK",2019-03-12 05:00:00,68,"2019","March",77,23
"19081",2019,3,12,6,"71.6",33,30,11,6.21,"OKBK",2019-03-12 06:00:00,71.6,"2019","March",83,30
"19082",2019,3,12,7,"73.4",28.96,30,11,6.21,"OKBK",2019-03-12 07:00:00,73.4,"2019","March",87,31
"19083",2019,3,12,8,"73.4",28.96,20,10,6.21,"OKBK",2019-03-12 08:00:00,73.4,"2019","March",84,27
"19084",2019,3,12,9,"75.2",29.23,360,9,6.21,"OKBK",2019-03-12 09:00:00,75.2,"2019","March",87,30
"19085",2019,3,12,10,"77",23.93,350,8,6.21,"OKBK",2019-03-12 10:00:00,77,"2019","March",NA,NA
"19086",2019,3,12,11,"77",22.28,340,8,6.21,"OKBK",2019-03-12 11:00:00,77,"2019","March",99,38
"19087",2019,3,12,12,"77",22.28,340,5,6.21,"OKBK",2019-03-12 12:00:00,77,"2019","March",95,32
"19088",2019,3,12,13,"77",22.28,360,8,6.21,"OKBK",2019-03-12 13:00:00,77,"2019","March",103,39
"19089",2019,3,12,14,"77",22.28,360,10,6.21,"OKBK",2019-03-12 14:00:00,77,"2019","March",128,56
"19090",2019,3,12,15,"75.2",22.02,340,7,6.21,"OKBK",2019-03-12 15:00:00,75.2,"2019","March",111,33
"19091",2019,3,12,16,"73.4",25.13,340,6,6.21,"OKBK",2019-03-12 16:00:00,73.4,"2019","March",94,26
"19092",2019,3,12,17,"69.8",24.59,350,5,6.21,"OKBK",2019-03-12 17:00:00,69.8,"2019","March",88,27
"19093",2019,3,12,18,"68",26.15,350,5,6.21,"OKBK",2019-03-12 18:00:00,68,"2019","March",85,27
"19094",2019,3,12,19,"64.4",34.22,0,0,6.21,"OKBK",2019-03-12 19:00:00,64.4,"2019","March",99,41
"19095",2019,3,12,20,"60.8",41.71,0,0,6.21,"OKBK",2019-03-12 20:00:00,60.8,"2019","March",113,46
"19096",2019,3,12,21,"55.4",54.34,0,0,6.21,"OKBK",2019-03-12 21:00:00,55.4,"2019","March",115,42
"19097",2019,3,12,22,"53.6",62.23,250,3,4.97,"OKBK",2019-03-12 22:00:00,53.6,"2019","March",110,37
"19098",2019,3,12,23,"51.8",61.99,160,5,6.21,"OKBK",2019-03-12 23:00:00,51.8,"2019","March",99,31
"19099",2019,3,13,0,"51.8",61.99,0,0,6.21,"OKBK",2019-03-13 00:00:00,51.8,"2019","March",92,28
"19100",2019,3,13,1,"50",66.27,220,3,6.21,"OKBK",2019-03-13 01:00:00,50,"2019","March",104,42
"19101",2019,3,13,2,"53.6",54.07,160,6,6.21,"OKBK",2019-03-13 02:00:00,53.6,"2019","March",96,30
"19102",2019,3,13,3,"50",66.27,200,4,6.21,"OKBK",2019-03-13 03:00:00,50,"2019","March",94,31
"19103",2019,3,13,4,"53.6",62.23,180,5,6.21,"OKBK",2019-03-13 04:00:00,53.6,"2019","March",148,77
"19104",2019,3,13,5,"60.8",44.76,170,3,4.35,"OKBK",2019-03-13 05:00:00,60.8,"2019","March",152,59
"19105",2019,3,13,6,"66.2",39.72,190,4,4.35,"OKBK",2019-03-13 06:00:00,66.2,"2019","March",144,49
"19106",2019,3,13,7,"73.4",28.96,180,5,4.35,"OKBK",2019-03-13 07:00:00,73.4,"2019","March",140,50
"19107",2019,3,13,8,"75.2",25.4,0,0,4.97,"OKBK",2019-03-13 08:00:00,75.2,"2019","March",136,48
"19108",2019,3,13,9,"77",23.93,90,3,6.21,"OKBK",2019-03-13 09:00:00,77,"2019","March",136,50
"19109",2019,3,13,10,"78.8",19.55,240,5,6.21,"OKBK",2019-03-13 10:00:00,78.8,"2019","March",122,38
"19110",2019,3,13,11,"78.8",24.19,160,7,6.21,"OKBK",2019-03-13 11:00:00,78.8,"2019","March",119,42
"19111",2019,3,13,12,"75.2",27.26,130,11,6.21,"OKBK",2019-03-13 12:00:00,75.2,"2019","March",120,44
"19112",2019,3,13,13,"73.4",28.96,120,11,6.21,"OKBK",2019-03-13 13:00:00,73.4,"2019","March",122,45
"19113",2019,3,13,14,"71.6",35.37,130,9,6.21,"OKBK",2019-03-13 14:00:00,71.6,"2019","March",115,38
"19114",2019,3,13,15,"69.8",40.29,140,9,6.21,"OKBK",2019-03-13 15:00:00,69.8,"2019","March",110,37
"19115",2019,3,13,16,"68",42.85,130,8,6.21,"OKBK",2019-03-13 16:00:00,68,"2019","March",107,35
"19116",2019,3,13,17,"66.2",45.6,160,6,6.21,"OKBK",2019-03-13 17:00:00,66.2,"2019","March",107,36
"19117",2019,3,13,18,"66.2",45.6,160,8,6.21,"OKBK",2019-03-13 18:00:00,66.2,"2019","March",109,40
"19118",2019,3,13,19,"64.4",48.55,150,6,6.21,"OKBK",2019-03-13 19:00:00,64.4,"2019","March",112,43
"19119",2019,3,13,20,"60.8",55.12,160,6,6.21,"OKBK",2019-03-13 20:00:00,60.8,"2019","March",111,39
"19120",2019,3,13,21,"60.8",55.12,160,7,6.21,"OKBK",2019-03-13 21:00:00,60.8,"2019","March",113,43
"19121",2019,3,13,22,"60.8",63.15,170,6,6.21,"OKBK",2019-03-13 22:00:00,60.8,"2019","March",125,54
"19122",2019,3,13,23,"60.8",67.54,150,7,6.21,"OKBK",2019-03-13 23:00:00,60.8,"2019","March",123,43
"19123",2019,3,14,0,"62.6",77.29,160,11,6.21,"OKBK",2019-03-14 00:00:00,62.6,"2019","March",121,42
"19124",2019,3,14,1,"62.6",72.38,160,8,6.21,"OKBK",2019-03-14 01:00:00,62.6,"2019","March",124,47
"19125",2019,3,14,2,"64.4",67.95,170,12,6.21,"OKBK",2019-03-14 02:00:00,64.4,"2019","March",125,46
"19126",2019,3,14,3,"60.8",82.37,160,4,6.21,"OKBK",2019-03-14 03:00:00,60.8,"2019","March",132,53
"19127",2019,3,14,4,"64.4",72.56,120,8,6.21,"OKBK",2019-03-14 04:00:00,64.4,"2019","March",147,62
"19128",2019,3,14,5,"66.2",72.74,150,11,3.73,"OKBK",2019-03-14 05:00:00,66.2,"2019","March",142,50
"19129",2019,3,14,6,"66.2",52.25,160,11,3.73,"OKBK",2019-03-14 06:00:00,66.2,"2019","March",129,38
"19130",2019,3,14,7,"68",59.97,130,12,3.73,"OKBK",2019-03-14 07:00:00,68,"2019","March",121,39
"19131",2019,3,14,NA,"M",NA,200,9,3.73,"OKBK",NA,NA,"2019","March",NA,NA
"19132",2019,3,14,8,"62.6",82.5,160,11,3.11,"OKBK",2019-03-14 08:00:00,62.6,"2019","March",109,34
"19133",2019,3,14,9,"64.4",77.45,140,11,3.11,"OKBK",2019-03-14 09:00:00,64.4,"2019","March",110,40
"19134",2019,3,14,10,"68",72.92,120,11,3.11,"OKBK",2019-03-14 10:00:00,68,"2019","March",103,33
"19135",2019,3,14,11,"69.8",64.26,130,17,3.73,"OKBK",2019-03-14 11:00:00,69.8,"2019","March",107,40
"19136",2019,3,14,12,"68",59.97,120,21,3.73,"OKBK",2019-03-14 12:00:00,68,"2019","March",115,45
"19137",2019,3,14,13,"68",52.51,140,20,6.21,"OKBK",2019-03-14 13:00:00,68,"2019","March",122,47
"19138",2019,3,14,14,"68",56.13,120,21,4.97,"OKBK",2019-03-14 14:00:00,68,"2019","March",109,33
"19139",2019,3,14,15,"66.2",72.74,110,22,4.97,"OKBK",2019-03-14 15:00:00,66.2,"2019","March",110,40
"19140",2019,3,14,NA,"66.2",72.74,120,23,4.97,"OKBK",NA,66.2,"2019","March",NA,NA
"19141",2019,3,14,16,"66.2",68.15,110,23,4.97,"OKBK",2019-03-14 16:00:00,66.2,"2019","March",110,38
"19142",2019,3,14,17,"66.2",68.15,110,18,4.97,"OKBK",2019-03-14 17:00:00,66.2,"2019","March",107,36
"19143",2019,3,14,18,"66.2",59.74,110,20,6.21,"OKBK",2019-03-14 18:00:00,66.2,"2019","March",105,35
"19144",2019,3,14,19,"66.2",68.15,140,17,6.21,"OKBK",2019-03-14 19:00:00,66.2,"2019","March",105,37
"19145",2019,3,14,20,"66.2",68.15,140,9,6.21,"OKBK",2019-03-14 20:00:00,66.2,"2019","March",106,38
"19146",2019,3,14,21,"62.6",77.29,210,5,4.97,"OKBK",2019-03-14 21:00:00,62.6,"2019","March",96,28
"19147",2019,3,14,22,"62.6",72.38,270,7,4.97,"OKBK",2019-03-14 22:00:00,62.6,"2019","March",88,26
"19148",2019,3,14,23,"60.8",82.37,310,5,4.97,"OKBK",2019-03-14 23:00:00,60.8,"2019","March",89,31
"19149",2019,3,15,0,"59",87.83,0,0,4.35,"OKBK",2019-03-15 00:00:00,59,"2019","March",92,33
"19150",2019,3,15,1,"60.8",82.37,320,8,3.73,"OKBK",2019-03-15 01:00:00,60.8,"2019","March",90,29
"19151",2019,3,15,2,"59",87.83,320,6,4.97,"OKBK",2019-03-15 02:00:00,59,"2019","March",107,47
"19152",2019,3,15,3,"59",82.25,330,6,3.73,"OKBK",2019-03-15 03:00:00,59,"2019","March",109,40
"19153",2019,3,15,4,"57.2",87.74,280,5,3.11,"OKBK",2019-03-15 04:00:00,57.2,"2019","March",106,36
"19154",2019,3,15,5,"60.8",77.14,290,4,3.73,"OKBK",2019-03-15 05:00:00,60.8,"2019","March",106,38
"19155",2019,3,15,6,"66.2",52.25,310,6,3.73,"OKBK",2019-03-15 06:00:00,66.2,"2019","March",99,32
"19156",2019,3,15,7,"69.8",40.29,320,7,3.73,"OKBK",2019-03-15 07:00:00,69.8,"2019","March",96,32
"19157",2019,3,15,8,"71.6",30.77,310,10,3.73,"OKBK",2019-03-15 08:00:00,71.6,"2019","March",104,41
"19158",2019,3,15,9,"73.4",26.98,300,6,3.11,"OKBK",2019-03-15 09:00:00,73.4,"2019","March",131,58
"19159",2019,3,15,10,"77",22.28,290,6,1.86,"OKBK",2019-03-15 10:00:00,77,"2019","March",152,69
"19160",2019,3,15,11,"77",25.67,320,7,2.49,"OKBK",2019-03-15 11:00:00,77,"2019","March",159,82
"19161",2019,3,15,12,"77",25.67,270,5,3.73,"OKBK",2019-03-15 12:00:00,77,"2019","March",167,103
"19162",2019,3,15,13,"75.2",27.26,290,5,4.97,"OKBK",2019-03-15 13:00:00,75.2,"2019","March",172,107
"19163",2019,3,15,14,"75.2",27.26,300,6,6.21,"OKBK",2019-03-15 14:00:00,75.2,"2019","March",182,133
"19164",2019,3,15,15,"69.8",37.61,90,6,3.11,"OKBK",2019-03-15 15:00:00,69.8,"2019","March",182,118
"19165",2019,3,15,16,"68",40,110,5,3.73,"OKBK",2019-03-15 16:00:00,68,"2019","March",176,90
"19166",2019,3,15,17,"64.4",48.55,110,5,3.73,"OKBK",2019-03-15 17:00:00,64.4,"2019","March",167,69
"19167",2019,3,15,18,"60.8",59.01,210,3,3.73,"OKBK",2019-03-15 18:00:00,60.8,"2019","March",166,84
"19168",2019,3,15,19,"59",67.33,180,5,3.73,"OKBK",2019-03-15 19:00:00,59,"2019","March",163,72
"19169",2019,3,15,20,"59",72.01,200,6,4.35,"OKBK",2019-03-15 20:00:00,59,"2019","March",164,84
"19170",2019,3,15,21,"57.2",76.82,190,4,4.35,"OKBK",2019-03-15 21:00:00,57.2,"2019","March",165,84
"19171",2019,3,15,22,"57.2",71.83,180,4,4.35,"OKBK",2019-03-15 22:00:00,57.2,"2019","March",165,83
"19172",2019,3,15,23,"55.4",71.64,210,5,4.35,"OKBK",2019-03-15 23:00:00,55.4,"2019","March",165,83
"19173",2019,3,16,0,"53.6",87.56,0,0,4.35,"OKBK",2019-03-16 00:00:00,53.6,"2019","March",165,84
"19174",2019,3,16,1,"51.8",87.47,0,0,4.35,"OKBK",2019-03-16 01:00:00,51.8,"2019","March",166,84
"19175",2019,3,16,2,"51.8",81.74,190,3,4.35,"OKBK",2019-03-16 02:00:00,51.8,"2019","March",165,80
"19176",2019,3,16,3,"51.8",81.74,170,3,3.73,"OKBK",2019-03-16 03:00:00,51.8,"2019","March",165,84
"19177",2019,3,16,4,"51.8",87.47,0,0,3.73,"OKBK",2019-03-16 04:00:00,51.8,"2019","March",165,83
"19178",2019,3,16,5,"62.6",51.72,0,0,2.8,"OKBK",2019-03-16 05:00:00,62.6,"2019","March",165,87
"19179",2019,3,16,6,"68",34.8,0,0,3.73,"OKBK",2019-03-16 06:00:00,68,"2019","March",166,90
"19180",2019,3,16,7,"69.8",30.49,160,3,3.73,"OKBK",2019-03-16 07:00:00,69.8,"2019","March",168,98
"19181",2019,3,16,8,"75.2",29.23,130,8,4.35,"OKBK",2019-03-16 08:00:00,75.2,"2019","March",168,93
"19182",2019,3,16,9,"75.2",27.26,140,7,4.35,"OKBK",2019-03-16 09:00:00,75.2,"2019","March",169,93
"19183",2019,3,16,10,"75.2",29.23,140,7,4.35,"OKBK",2019-03-16 10:00:00,75.2,"2019","March",169,95
"19184",2019,3,16,11,"75.2",29.23,100,9,4.35,"OKBK",2019-03-16 11:00:00,75.2,"2019","March",168,82
"19185",2019,3,16,12,"77",27.53,130,8,4.97,"OKBK",2019-03-16 12:00:00,77,"2019","March",165,68
"19186",2019,3,16,13,"73.4",31.05,80,11,6.21,"OKBK",2019-03-16 13:00:00,73.4,"2019","March",164,74
"19187",2019,3,16,14,"69.8",46.16,110,10,4.35,"OKBK",2019-03-16 14:00:00,69.8,"2019","March",162,72
"19188",2019,3,16,15,"68",52.51,130,10,4.35,"OKBK",2019-03-16 15:00:00,68,"2019","March",161,71
"19189",2019,3,16,16,"66.2",72.74,150,9,4.35,"OKBK",2019-03-16 16:00:00,66.2,"2019","March",160,69
"19190",2019,3,16,17,"64.4",82.62,160,6,4.35,"OKBK",2019-03-16 17:00:00,64.4,"2019","March",160,69
"19191",2019,3,16,18,"64.4",88.09,140,6,3.73,"OKBK",2019-03-16 18:00:00,64.4,"2019","March",159,70
"19192",2019,3,16,19,"66.2",88.18,130,8,3.11,"OKBK",2019-03-16 19:00:00,66.2,"2019","March",158,67
"19193",2019,3,16,20,"66.2",88.18,130,8,3.11,"OKBK",2019-03-16 20:00:00,66.2,"2019","March",155,57
"19194",2019,3,16,21,"66.2",88.18,110,7,3.11,"OKBK",2019-03-16 21:00:00,66.2,"2019","March",153,55
"19195",2019,3,16,22,"66.2",93.92,110,10,2.49,"OKBK",2019-03-16 22:00:00,66.2,"2019","March",136,41
"19196",2019,3,16,23,"66.2",82.74,120,10,2.49,"OKBK",2019-03-16 23:00:00,66.2,"2019","March",131,43
"19197",2019,3,17,0,"66.2",93.92,130,11,2.49,"OKBK",2019-03-17 00:00:00,66.2,"2019","March",118,38
"19198",2019,3,17,1,"66.2",93.92,140,12,2.49,"OKBK",2019-03-17 01:00:00,66.2,"2019","March",119,43
"19199",2019,3,17,2,"66.2",93.92,150,11,2.49,"OKBK",2019-03-17 02:00:00,66.2,"2019","March",109,35
"19200",2019,3,17,3,"64.4",93.88,230,5,0.99,"OKBK",2019-03-17 03:00:00,64.4,"2019","March",96,28
"19201",2019,3,17,4,"64.4",48.55,290,6,1.24,"OKBK",2019-03-17 04:00:00,64.4,"2019","March",105,41
"19202",2019,3,17,5,"66.2",39.72,340,21,3.73,"OKBK",2019-03-17 05:00:00,66.2,"2019","March",118,48
"19203",2019,3,17,6,"68",34.8,330,20,4.35,"OKBK",2019-03-17 06:00:00,68,"2019","March",129,51
"19204",2019,3,17,7,"71.6",28.68,320,21,1.86,"OKBK",2019-03-17 07:00:00,71.6,"2019","March",134,51
"19205",2019,3,17,8,"71.6",28.68,310,20,1.86,"OKBK",2019-03-17 08:00:00,71.6,"2019","March",139,53
"19206",2019,3,17,9,"73.4",26.98,310,21,3.11,"OKBK",2019-03-17 09:00:00,73.4,"2019","March",107,25
"19207",2019,3,17,10,"75.2",23.66,300,22,3.11,"OKBK",2019-03-17 10:00:00,75.2,"2019","March",94,27
"19208",2019,3,17,11,"75.2",23.66,300,19,2.49,"OKBK",2019-03-17 11:00:00,75.2,"2019","March",156,97
"19209",2019,3,17,12,"75.2",22.02,310,22,3.11,"OKBK",2019-03-17 12:00:00,75.2,"2019","March",165,100
"19210",2019,3,17,NA,"75.2",23.66,310,20,3.73,"OKBK",NA,75.2,"2019","March",NA,NA
"19211",2019,3,17,14,"73.4",23.39,310,20,6.21,"OKBK",2019-03-17 14:00:00,73.4,"2019","March",149,44
"19212",2019,3,17,15,"71.6",23.13,310,17,4.97,"OKBK",2019-03-17 15:00:00,71.6,"2019","March",147,53
"19213",2019,3,17,16,"69.8",26.43,300,10,4.35,"OKBK",2019-03-17 16:00:00,69.8,"2019","March",144,52
"19214",2019,3,17,17,"69.8",30.49,330,11,4.97,"OKBK",2019-03-17 17:00:00,69.8,"2019","March",124,37
"19215",2019,3,17,18,"66.2",34.51,300,6,4.97,"OKBK",2019-03-17 18:00:00,66.2,"2019","March",111,34
"19216",2019,3,17,19,"62.6",42,280,5,4.35,"OKBK",2019-03-17 19:00:00,62.6,"2019","March",93,25
"19217",2019,3,17,20,"60.8",44.76,280,5,6.21,"OKBK",2019-03-17 20:00:00,60.8,"2019","March",91,30
"19218",2019,3,17,21,"57.2",54.6,270,5,6.21,"OKBK",2019-03-17 21:00:00,57.2,"2019","March",75,16
"19219",2019,3,17,22,"55.4",58.27,270,5,6.21,"OKBK",2019-03-17 22:00:00,55.4,"2019","March",73,22
"19220",2019,3,17,23,"55.4",58.27,260,4,6.21,"OKBK",2019-03-17 23:00:00,55.4,"2019","March",68,18
"19221",2019,3,18,0,"55.4",58.27,250,4,6.21,"OKBK",2019-03-18 00:00:00,55.4,"2019","March",73,25
"19222",2019,3,18,2,"51.8",61.99,210,3,6.21,"OKBK",2019-03-18 02:00:00,51.8,"2019","March",68,19
"19223",2019,3,18,3,"53.6",58.02,220,6,6.21,"OKBK",2019-03-18 03:00:00,53.6,"2019","March",74,26
"19224",2019,3,18,4,"55.4",58.27,240,3,4.35,"OKBK",2019-03-18 04:00:00,55.4,"2019","March",64,14
"19225",2019,3,18,5,"64.4",39.43,300,8,4.35,"OKBK",2019-03-18 05:00:00,64.4,"2019","March",73,27
"19226",2019,3,18,6,"66.2",37.03,310,10,4.35,"OKBK",2019-03-18 06:00:00,66.2,"2019","March",67,17
"19227",2019,3,18,7,"69.8",32.72,330,9,4.35,"OKBK",2019-03-18 07:00:00,69.8,"2019","March",87,39
"19228",2019,3,18,8,"71.6",30.77,340,14,4.35,"OKBK",2019-03-18 08:00:00,71.6,"2019","March",89,31
"19229",2019,3,18,9,"73.4",26.98,350,15,4.35,"OKBK",2019-03-18 09:00:00,73.4,"2019","March",107,46
"19230",2019,3,18,10,"75.2",22.02,340,13,4.97,"OKBK",2019-03-18 10:00:00,75.2,"2019","March",133,59
"19231",2019,3,18,11,"75.2",22.02,340,13,6.21,"OKBK",2019-03-18 11:00:00,75.2,"2019","March",146,59
"19232",2019,3,18,12,"75.2",20.49,330,15,6.21,"OKBK",2019-03-18 12:00:00,75.2,"2019","March",125,37
"19233",2019,3,18,NA,"73.4",20.23,350,13,6.21,"OKBK",NA,73.4,"2019","March",NA,NA
"19234",2019,3,18,14,"73.4",23.39,340,11,6.21,"OKBK",2019-03-18 14:00:00,73.4,"2019","March",92,22
"19235",2019,3,18,15,"69.8",22.86,340,11,6.21,"OKBK",2019-03-18 15:00:00,69.8,"2019","March",78,18
"19236",2019,3,18,16,"69.8",26.43,350,9,6.21,"OKBK",2019-03-18 16:00:00,69.8,"2019","March",65,13
"19237",2019,3,18,17,"68",20.98,350,12,6.21,"OKBK",2019-03-18 17:00:00,68,"2019","March",67,21
